1	step 2b writes `dialectic-clarifier-candidates.json` from an initial `plan.txt`, but gate b auto-apply, gate a discussion, step 3 revise-waterfall, and gate c "discuss further" re-entry can rewrite `plan.txt` afterward. the plan only fingerprints `plan.txt` for digest-cache reuse and does not bind or invalidate the candidate artifact against the current plan. `dialectic-gatec` can therefore debate, cache, or display obsolete forks after the plan already resolved or changed them.
1	the plan reuses `skills/shared/dialectic-protocol.md` thesis/anti_thesis threshold rules and 3-judge adjudication, but the clarifier candidate schema uses `option_a`, `option_b`, and `drafter_pick` with no enforced mapping to thesis (`{chosen}`) and anti_thesis (`{alternative}`). cheap debater prompt/output shape, ballot assembly, and judge fanout are also undefined after `dialectic-execution.md` and the six-tag quorum gate were removed. implementers may invert sides, copy deleted quorum logic, or emit unparsable output, yielding wrong panel leans, perpetual advisory fallbacks, or empty leans presented as gate c guidance.
1	the issue requires an on-demand "debate this decision" affordance routed from gate c `other`, but `approval-gates.md` still treats every `other` response as a full-plan replay. the plan also says manual mode reads a prompt-side request string, yet `design dialectic-manual` is registered in `cli.py` without flags (`--request`, `--content-file`, or `--design-tmpdir` parsing rules). without an explicit dispatch table and argv wire contract, implementers cannot reliably route debate requests or call manual debate from step 4b.
1	`dialectic-gatec` runs synchronously in `design-step3b-tail.sh` before gate c preview, delegating to `agent launch-claude-subprocess` without a clarifier-specific timeout cap. up to two decisions each need debater and judge fanout; default 1800s slots can stall gate c for tens of minutes. the same placement before `skip_approve_requested_gatec` means `--skip-approve` runs can still launch the full cheap-debate fanout while skipping the operator gate, conflicting with the issue's hard cost-discipline constraint.
1	after the pr, dialectic debaters and judges route through claude subprocesses, but security.md would still say dialectic tasks route through codex/cursor launch-review. that leaves a stale security boundary for behavior this feature changes.
1	the drafter-subprocess path gets candidate extraction via `parse_drafter_output`, but the retained inline step 2b fallback only writes `plan.txt`. when `drafter_status=fallback` or postplan inline retry runs, gate c has no `dialectic-clarifier-candidates.json` and the clarifier stays inert even if the orchestrator spotted a real fork.
1	the plan says malformed dialectic json degrades only "if chosen"; if the parser rejects malformed optional metadata, a valid `larch_plan` is discarded solely because advisory dialectic data was bad, regressing step 2b.
1	`agents.py` promotes drafter candidates to `dialectic-clarifier-candidates.json`, while `design_dialectic.py` is also planned to write a sidecar with the same name. a gate c run or manual debate can overwrite the drafter candidate input, corrupting later cache checks or re-prompts.
1	debater and judge output derives from untrusted issue text. if steelman or panel rationale text is printed as ordinary gate c prose, it can contain instruction-like lines or larch control-looking rows that the orchestrator may treat as gate instructions rather than data.
1	the plan loads `references/dialectic-clarifier.md` unconditionally at step 4b before every gate c pass. the issue requires near-zero overhead and deferred protocol loads when no contested fork exists. mechanical no-op in `dialectic-gatec` does not remove main-agent context cost from loading the reference on the common `no_contested_decisions` path.
