1	mapping `postplan-operator-required` to `next_action=gate-b` conflates the postplan operator brake with step 3.5 gate b apply. current `skills/design/skill.md` routes this status through design-postplan operator prompts and resume flags (`--postplan-operator-continue` / `--phase awaiting-post-apply`), not the gate b apply body. after in-loop apply/postplan, routing to `gate-b` would re-enter gate b apply ux, skip the operator-brake path, and risk double-apply or wrong operator ux.
1	the terminal `loop_status=zero-findings-degraded-panel` path (no `step3_review_loop_status`) is mapped to `next_action=step3b`, but the branch returns without writing required step 3 completion/terminal sentinels (`.completed/step-3`, `.completed/step-3-terminal`) and often without durable `next_action` in `.step3-review-result.env`. `_step3_review_should_guarantee_step3` does not cover this case; helper rules derive from normalized status only and `_step3_back_map_loop_status` has no entry for `zero-findings-degraded-panel`. the orchestrator can receive stdout-only `next_action=step3b` yet still block on dual-sentinel gating or treat the notification as premature.
1	`normalize_step3_status_main` recomputes `next_action`, but `design-step3-review.sh` runs normalize at exit without printing normalizer stdout to the orchestrator. `skills/design/skill.md` tells the orchestrator to parse `.step3-review-result.env` after notification. `_step3_emit_normalize_envelope` prints only to stdout, so stale or missing `next_action` in the env file is not fixed at handoff.
1	mav post emits `loop_status=complete` with `tally_plan_review_status=tally-error` and no `step3_review_loop_status`. a helper that maps normalized `complete` to `next_action=step3b` would skip the required `design-step3-gate-b-bypass.sh` tally-error short-circuit. the planned skill mav block and helper rules lack a replacement for the deleted-matrix tally-error path.
1	replacing the post-loop resume matrix with a top-level `next_action` table risks deleting per-status resume-flag selection (`--phase awaiting-apply`, `--findings-file`, `--postplan-operator-continue`) and the shared `step3_resume_round` bind guard. `next_action` alone (`mav` / `gate-b`) does not encode wrapper flags; removing matrix prose without relocating these rules can launch resumes with wrong round/phase or missing flags.
1	`step3_loop_persist_envelope` writes through `phase_driver_write_result_env`, which rejects keys absent from `phase_result_env_allow_keys`. the first path that adds `next_action` to persisted rows can raise `valueerror` instead of completing step 3.
1	the plan deletes skill.md legacy continuation prose (~721-727) but `test-step3-review-cap.sh` still greps `plan_review_continue_reason=explicit-approve` and launcher-only step 3 resume fence pins. harness-first workflow will fail before prose removal.
1	the plan persists `next_action` mainly through `step3_loop_persist_envelope` and stdout, but step 3 also has direct `.step3-review-result.env` writers (`_step3_review_write_result_env`, zero-findings-degraded-panel manual write, normalize synthesize paths) that bypass that helper. those env files can lack `next_action`, causing the new one-directive router to fail or fall back to retired `loop_status` logic.
1	step 3 report-gate routing (`skills/design/skill.md` ~538-542) still branches on `step3_review_loop_status` for terminal failures (`postplan-failed` / `panel-init-failed`) after normalization emits `next_action=final-summary:*`. this keeps a second authority path that can race or diverge from the thin `next_action` lookup contract.
1	step 3.5 entry prose (`skills/design/skill.md` ~695) still names legacy `--mode single` callers and the post-loop branch matrix. acceptance requires retiring the parallel legacy matrix; leaving this callout tells the orchestrator gate b still runs for harness-only single mode and to use the deleted matrix name.
1	the `--read-result-env` recovery path only reads persisted keys into `_step3_read_result_env_keys` and does not run `_step3_status_to_next_action`. hook-blocked recovery returns empty `next_action` for older env files, triggering the planned missing-`next_action` routing error.
1	the action map covers terminal `loop_status=zero-findings-degraded-panel` with no `step3_review_loop_status`, but helper rules say derive from normalized status only. `_step3_back_map_loop_status` has no entry for `zero-findings-degraded-panel`, so loop-status-only routing inputs are omitted from the helper contract.
2	terminal zero-findings-degraded-panel (`zfdp`) persist via `step3_loop_persist_envelope` leaves the `status` argument unspecified. `step3_loop_status_to_loop_status(status, fallback)` derives persisted `loop_status` from `status` first. passing `status=complete` (natural after a clean stop) returns `complete` immediately and ignores `vals["loop_status"]="zero-findings-degraded-panel"`. persist then writes `loop_status=complete` and `step3_review_loop_status=complete`, breaking the loop-status-only zfdp contract (no `step3_review_loop_status`) and yielding wrong `next_action` (e.g. `step3b` via wrong inputs).
2	`skills/design/skill.md` ~679-685 still routes gate-b bypass on raw `loop_status` / `tally_plan_review_status` and references the deleted branch matrix and legacy `--mode single` callout (~685). the rewrite targets the post-loop matrix (~611-634) and step 3.5 entry (~695) but leaves inline bypass prose as a second routing authority that conflicts with the plan’s single `next_action` directive and “do not infer from raw status” failure mode.
2	post-notification “loop routing parse” bullets (~60, ~605, ~673) instruct parsing `.step3-review-result.env` for resume/branch routing without binding `next_action=` as the sole routing key. report-gate retarget (~538-542) alone does not update these bullets. implementers can keep branching on `step3_review_loop_status` / `loop_status` despite the new table and missing-`next_action` routing error rule, reviving dual-authority routing the plan retires.
2	mav post-phase prose at `skills/design/skill.md` ~650 still references legacy `--mode single` gate b continue (“legacy --mode single harness callers may still continue to gate b after re-tally”). the plan deletes the legacy heuristic section (~721-727) and single-round `loop_status` mapping (~625-634) but not this sentence, leaving retired routing alive beside `next_action=mav` / resume flags and failing the acceptance criterion to retire legacy `--mode single` prose.
2	plan updates `test-step3-review-cap.sh` and `test-step3-orchestrator-fence.sh` but not `test-design-step3-review.sh`, which pins `--read-result-env` stdout (seven follow-up kvs, no `next_action`) and legacy zero-findings wrapper output without `step3_review_loop_status`. adding `next_action` to `_step3_read_result_env_keys` and terminal zero-findings persist will fail or silently drop contract coverage.
2	`_step3_read_result_env_keys` omits `loop_status` and `tally_plan_review_status` (and related tally fields). hook-blocked `--read-result-env` recovery only reloads this subset, so recomputed `next_action` cannot apply zfdp `loop_status` fallback or mav `tally-error` precedence (`loop_status=complete` + `tally_plan_review_status=tally-error` → `step3b-bypass`). zfdp or mav shapes can route wrong or hit the planned missing-`next_action` error.
