1	the planned skill.md compact-table instructions say to emit `reviewer-status-table.txt` verbatim but do not copy the `final-summary.md` contract: use the read tool and write plain orchestrator chat text; do not print via bash or python. because tool output is collapsible, an implementer that cats the file may ship with an invisible reviewer table in chat.
1	the plan moves `final_round_num` → `step3_review_round_num` → `rounds_completed` fallback out of skill.md but does not add an equivalent python round-binding path. a run with per-round reviewer-status artifacts but no stable `reviewer-status-table.txt` may omit the compact table instead of rendering the bound round.
1	if `reviewer-status-table.txt` is only written inside `sync_latest_reviewer_status`, early returns there (symlink guard, copy failure) can leave a prior-round stable table even when the current per-round tsv was written. step 3 would emit stale reviewer icons with no round-binding recovery.
1	when `sync_latest_reviewer_status` no-ops (symlink, missing round file, copy `oserror`) or table render returns `none` (header-only tsv, malformed input, no renderable rows), failure-mode text only logs and does not require removing an existing stable table. step 3 emits whatever file is present, so operators may see prior-round reviewer state with no warning; this is worse than the current tsv-plus-round-binding fallback.
1	when `write_reviewer_status_tsv` returns `none` and `header_fallback` is false (`oserror`, missing manifest, symlink guard), `try_write_reviewer_status_tsv` can exit without touching artifacts. a prior round's pre-rendered line may then print at the next step 3 completion gate.
1	failure modes log table write errors as non-fatal but do not require clearing the stable artifact. if tsv sync succeeds but writing `reviewer-status-table.txt` fails, step 3 reads the old file when present and emits prior-round reviewer icons instead of the new round or the missing-file warning.
2	`_run_round_body` calls `materialize_stable_reviewer_status_table(tmpdir)` without the in-scope `round_num`. that helper can fall back to `_bind_step3_review_round` reading `.step3-review-result.env`, which is not updated until `step3_loop_emit_envelope` runs after `_run_round_body` returns. on round 2+, env can still carry the prior round's `final_round_num` / `rounds_completed`. if the stable `reviewer-status-table.txt` is absent but `plan-review/round-n/reviewer-status.tsv` exists, env-derived binding can materialize round n-1 and step 3 emits stale reviewer icons instead of current-round state or the missing-file warning. this leaves the round-1 round-binding mitigation incomplete on the hot path.
2	the planned `materialize_stable_reviewer_status_table` fallback is wired only on the `run_step3_plan_review_loop_sh` subprocess branch. production default in-process `execute_round` already writes per-round tsv via `write_reviewer_status_tsv`, but if `_write_reviewer_status_table_artifacts` fails or `render` returns `none` after tsv write, no `_run_round_body` recovery runs before step 3. operators can lose the compact table even when per-round tsv is present.
2	when the subprocess already wrote `plan-review/round-n/reviewer-status.tsv`, the parent takes the else branch and only calls `sync_latest_reviewer_status`. recovery is gated on an absent `reviewer-status-table.txt`, so a prior-round stable line that still exists is never cleared or re-rendered for the current per-round tsv. injected-loop tests and paths that leave a tsv without going through the updated table write can show prior-round reviewer icons with no warning.
2	when `write_reviewer_status_tsv` raises and `header_fallback=true` but `_write_header_only_reviewer_status_fallback` fails or returns because `reviewer-status.tsv` is a symlink, `wrote` remains `none` without hitting the planned `header_fallback=false` clear. step 3 may read a prior `reviewer-status-table.txt`.
3	skills/design/skill.md:136-146 files-to-modify skill.md spec omits the exact missing-table warning string. scenario: approach lines 37-38 pin the warning to **⚠ reviewer status table omitted: pre-rendered table not found.** the files-to-modify skill.md bullets stop at "if absent, print the exact warning:" with no quoted text on the next line. an implementer working from the file checklist alone can omit the warning, paraphrase it, or resurrect the retired round-unbound message.
4	the plan scopes the progress reporting compact-table rewrite to ~lines 50–65 but leaves lines 68–69 intact. those lines still tell the orchestrator to map statuses to icons and format elapsed times. that conflicts with the new read-only emit contract (verbatim `reviewer-status-table.txt`) and can survive implementation even when the post-notification bullets are updated.
4	round-3 finding_3 asked for the warning literal in the skill checklist. the plan adds that rule at line 151 but the copy-paste exemplar at lines 140–146 still jumps from "if absent, print exactly:" straight to "parse .step3-review-result.env", with no quoted warning line between them. an implementer copying only the exemplar can recreate the dangling-warning defect.
5	the `skills/design/skill.md` files-to-modify copy-paste exemplar (lines 141–147) still jumps from `- if absent, print exactly:` straight to `- parse .step3-review-result.env` with no quoted missing-table warning between them. approach lines 37–38 and plan line 152 pin the exact string `**⚠ reviewer status table omitted: pre-rendered table not found.**`, but the exemplar does not embed it. an implementer following only the checklist exemplar can omit, paraphrase, or resurrect the retired round-unbound warning, leaving step 3 silent or wrong when `reviewer-status-table.txt` is absent. this leaves the round-4 finding_2 fix incomplete across all three compact-table sites.
