1	descriptor-built codex prompts may omit the site-specific appendix that enforces sandbox and verification-split behavior.
1	direct descriptor execution may bypass temporary `codex_home` setup, sanitized configuration, model resolution, authentication preparation, and failure artifacts currently provided by `launch-codex-exec`.
1	no existing cursor profile reproduces the lint-fix argv, so descriptor adoption without a dedicated profile changes flags, mode, or output behavior.
1	removing `launch-claude-lint-fix` can lose claude timing data or double-record it because outer timing is intentionally skipped for claude outcomes.
1	direct descriptor execution may record codex usage under `codex_exec` instead of the lint-fix-specific `codex_lint_fix` label.
1	python/larch/implement/checks_lint_fix.py:1008-1047 [scope-reduction] firm codex steps omit the launch-codex-exec hook bundle beyond argv shape. scenario: collapsing wrappers without naming temp codex_home auth prep events/sidecar/token-record paths timing_task_kind and usage_label codex_lint_fix drops auth isolation token ingestion or timeout mapping that argv-only parity tests will not catch
2	resolving codex with fix-role model arguments could change the model source and generated argv, violating exact parity with the current wrapper.
2	python/larch/implement/checks_lint_fix.py:872-899 [scope-reduction] plan requires resolving codex fix-model arguments, but today's lint-fix path calls launch-codex-exec without --model-role fix (default role).. scenario: implementing fix-model resolution changes which codex model runs versus the current wrapper path and breaks the acceptance bar for unchanged waterfall behavior (g-py-3).
2	python/larch/implement/checks_lint_fix.py:872-899 [scope-reduction] plan requires resolving codex fix-model arguments, but today's lint-fix path never passes `--model-role fix` to `launch-codex-exec` (default role is `default`).. scenario: implementing fix-role resolution changes codex model selection and token/timing labels without any current-lane trigger; parity tests that only compare argv shape will miss the regression.
2	python/larch/implement/checks_lint_fix.py:872-899 [scope-reduction] preserve default codex model role, not fix role. scenario: plan text says resolve codex fix-model arguments but _build_codex_argv never passes --model-role and launch-codex-exec defaults to codex_role=default; switching to fix role changes the selected model without issue scope
