1	the plan describes durable-bail call sites as supplying only `stall_step` and `stall_reason`. that drops the lint-fix token subset mapping to `--bail-reason`, empty-bail behavior for non-lint-fix stalls, `bail_reason` / `implement_bail_reason` key-rewrite and stale-clearing rules, and the create-if-absent vs present-state branches from `step5-review-branches.md`. passing raw `$stall_reason` (e.g. panel-failed) can misclassify step 18a or leave stale durable bail tokens.
1	`step-8-seed-initial.md` forbids multi-line seeder examples and direct `python/cli.py ship seed-initial-state` calls in skill.md. a macro that names the seeder without this guard may add fences, break the fence-shape harness, or duplicate argv assembly.
1	the issue requires the commit-route dedup to land first. step 5 self-review, resume lacks-envelope, and step 7 commit-route invalid-envelope paths still use prompt-side `stall_tracking` when durable seed is absent. without an explicit approach/inputs precondition, an implementer may start on a pre-commit-route tree, leave ambiguous seed wording, incomplete dedup, or merge conflicts at the three absorbed envelope sites.
1	the plan shortens five `status=fail` blockquotes to macro references only. `test-implement-relevant-checks-anti-halt.sh` scans only the five physical lines before each `run-step-checks.sh` invocation for the continuation opener, `relevant_checks_skipped=true`, `redacted_log_file`, and not raw `log_file`. macro-only or pointer-only call sites preserve prompt meaning but still fail `make lint` and drop adjacent anti-halt prose.
1	step 5 self-review has a checks-failure entry at line 568 and a distinct post-repair `next_action=stall` handler at line 576 (default stall without durable seeding). collapsing both into one macro reference can drop line 576 or wrongly attach durable-bail seeding to self-review checks stalls.
1	the stall stub already mandates following `step5-review-branches.md`, which owns the full create-if-absent plus key-rewrite contract. the extra inline sentence ("on the missing-state path, seed ... step-8-seed-initial.sh") is seed-only, omits key-rewrite, and is the ambiguous duplication this issue targets. the plan lists updating the stall stub but does not explicitly require deleting this second sentence.
1	mav and coder each carry distinct success logs, continue targets, and terminal stall rules in separate blockquotes before one shared `run-step-checks.sh --site step5-review-fixes` fence. the plan lists both sites but does not require preserving both step-local deltas after dedup. one generic macro line can drop coder vs mav success breadcrumbs or the explicit do-not-reinvoke step 5 loop wrapper guard on terminal stall.
1	skills/implement/skill.md:623 [scope-reduction] durable bail macro should not apply to the `stall` branch stub; `step5-review-branches.md` already owns the full durable-bail contract. scenario: the stub already mandates loading `step5-review-branches.md` whose `stall` section defines lint-fix `bail_reason` selection, present-state key rewrite, and create-if-absent seeding. adding a parallel skill.md macro at this stub duplicates authority and invites an oversimplified `--stall-step`/`--bail-reason` path that omits lint-fix token filtering
2	the durable bail macro tells call sites to supply `stall_step` generically, while `step5-review-branches.md` always seeds step 5 stalls with `--stall-step 5`. without an explicit pin in the plan table and apply-site bullets, an implementer can omit or mis-set the step when deduplicating prose, misrouting step 18a stall recovery.
2	the plan lists durable-bail macro application at mav/coder pre-fence blockquotes and at handoff without naming one execution owner. mav/coder terminal-stall prose sits before the shared `run-step-checks.sh` fence; the only concrete record-only fence with required `--final-round-num` is at handoff (~642) after checks return. listing macro application at both layers invites inline seeding or record-only in blockquotes before checks complete, or double record-only plus durable-bail if both layers are edited literally.
2	plan line 96 only says to replace seed-or-key-rewrite wording with the macro after `--record-only`. the current handoff paragraph also sets `stall_tracking=true` (defensive, default true) before seeding. an implementer following the plan literally may drop that assignment and rely on macro/present-state rewrite alone, changing stall-tracking behavior on checks/lint terminal stalls when `ship-pr-state.sh` already exists.
2	the plan says the durable macro persists `stall_tracking` and call sites retain parsed `stall_tracking`, but `review-and-fix` emits `stall_tracking=false` for `main-agent-vote-required` and `coder-main-agent-required`. if the post-handoff checks repair loop then stalls, reusing that parsed value can seed or rewrite `ship-pr-state.sh` with `stall_tracking=false`, so step 18 may skip stall recovery.
3	the plan makes the main-agent handoff paragraph (~639) the sole execution owner for record-only plus durable bail on terminal mav/coder checks stalls, but `skills/implement/references/checks-repair-loop.md` section 4 still instructs inline `step-5-resume.sh --record-only` and durable-bail routing at the repair-loop site. every mav/coder `status=fail` path mandatory-reads that file before the shared fence and handoff, so an implementer can record timing or seed durable state in the blockquote layer too early, then again at handoff. that revives the dual-layer / double-owner failure mode the plan is meant to remove.
3	the plan documents `next_action=continue` and `next_action=stall` only in the **checks failure entry macro**, but the checks repair-loop can return `next_action=main-agent-edit` and then requires escalation recording, tail reads, edit/write repair, rerunning `run-step-checks.sh`, and re-invoking repair-loop with the same pinned site pair. a literal implementation can skip the repairable checks-failure path.
4	the mav checks-failure blockquote (~626) is read on the `main-agent-vote-required` path before the shared `run-step-checks.sh --site step5-review-fixes` fence (~635). `test-implement-relevant-checks-anti-halt.sh` scans only the five lines before that fence, so the coder blockquote (~630) is in the harness window but the mav blockquote is not. the preserved local contract and testing strategy pin harness tokens at fence boundaries only. an implementer can strip the mav blockquote to macro-only or terminal-stall deferral, pass `make lint`, and leave the sole mav path without `on status=fail`, `redacted_log_file`, mandatory `checks-repair-loop.md` read, macro reference, or `next_action=main-agent-edit` entry; repair-loop routing never runs on mav checks failure.
4	plan line 99 orders record-only at the handoff execution site via fence ~642 but names only `--record-only`. `step-5-resume.sh` hard-requires `--final-round-num n` and exits 2 without it. an implementer deduping inline mav/coder record-only prose may rewrite the handoff fence to bare `--record-only`, breaking timing capture on terminal checks/lint stalls before durable bail runs.
4	the plan says each launcher may keep `relevant_checks_ok=true` or `relevant_checks_skipped=true`, but `test-implement-relevant-checks-anti-halt.sh` explicitly scans the five preceding lines for `relevant_checks_skipped=true`. an ok-only compact blockquote can follow the plan and still fail `make lint`.
