1	testing strategy omits baseline freshness pytest while issue acceptance requires ratchet-confirmed shrink. `python3 python/cli.py lint skill-closure-growth --skill design` and `make test-design-structure` (line 56) only enforce one-directional growth (`live > baseline`). after markdown shrinks without committing a regenerated baseline, those checks still pass. `test_committed_baseline_matches_fresh_scan` in `python/tests/lint/test_lint_skill_closure_growth.py` is the byte-exact freshness gate; prior compression plans (e.g. plan-review shrink) list it explicitly. an implementer following only the plan's test list can get green local results and fail ci.
1	byte-stable preserve list omits operator-visible breadcrumb strings. issue acceptance requires zero behavior change, but the plan only pins settle dispatch lines, q&a schemas, and html anchors. compression targets step 1d and post-plan round 2 prose where short-circuit and cap-deferral lines live (`⏩ 1d: discussion r1 — no scope decisions require discussion (<elapsed>)`, `⏩ remaining scope questions deferred to implementation.`, `⏩ post-plan discussion — no additional decisions require discussion (<elapsed>)`, `⏩ remaining design questions deferred to implementation.`). rewording them saves tokens and still passes `make test-design-structure`, yet changes live `/design` output.
2	the round 2 inputs section no longer explicitly preserves the empty-or-missing fallback for `discussion-round1.md` and may drop the `accepted-plan-findings.md` gate. when round 1 short-circuits or is skipped, round 2 must treat all candidate decisions as uncovered; without that fallback, re-entry can suppress legitimate follow-up questions or misclassify every candidate decision as already covered. dropping the reviewer-findings gate can also resurface stale decisions or miss ones challenged in the latest step 3 pass.
2	the byte-stable preserve list names only "the opening mandatory readability line" but not the `readability-style.md`.** orchestrator-inline anchor counted by `scripts/lint-readability-preamble.tsv` (expected_count=1) and `python/larch/lint/lint_readability_preamble.py`. testing strategy omits `python3 python/cli.py lint readability-preamble` while scoped pre-commit markdownlint alone will not run that gate. a prose-density rewrite can paraphrase line 3 without the `.**` substring, still pass markdownlint, `make test-design-structure`, and skill-closure checks, then fail `make lint` / pre-commit, breaking zero-behavior-change acceptance.
2	the byte-stable preserve list omits step 1c sprawl askuserquestion option labels. issue acceptance requires zero behavior change. the plan pins four ⏩ breadcrumb strings and the sprawl cancel line verbatim, but step 1c compression only says to keep sprawl semantics and preserve the cancel line. the sprawl bullet at line 27 still carries operator-visible askuserquestion labels **"let my panel of agents split this feature for you"** / **"cancel"** (also used from skill.md step 2b.5). an implementer can shorten or reword those labels while passing `make test-design-structure`, markdownlint, and skill-closure checks, violating zero-behavior-change even though flow semantics stay split/cancel-only.
3	round 2 `## cap` and `## terse answers` are not on the byte-stable or compression-preserve contract. step 1d compression explicitly keeps the 7-call cap and terse-answer behavior, but post-plan round 2 compression only names defer breadcrumbs and allows removing redundant restatements. step 1d and round 2 each carry identical `## cap` / `## terse answers` blocks; an implementer can delete round 2 copies as duplicate prose while keeping step 1d. gate a executes only the post-plan section for round 2, so post-plan discussion can lose the 7-question ceiling or terse-answer short-circuit even though listed checks still pass.
4	round 2 behavior walk rules are not on the compression-preserve contract (partial fix after finding_1 r3). the plan byte-stabilizes round 2 `## cap` and `## terse answers` because gate a re-entry runs only the post-plan body, but it still allows removing redundant round 2 restatements while only naming the two numbered criteria. lines 96-100 (`walk each uncovered branch one question at a time`, recommended-answer, and codebase self-answer before asking) mirror step 1d and are equally load-bearing on gate a paths that never re-read step 1d. deleting them as duplicate prose drops post-plan sequential interrogation and self-answer behavior even when structure tests pass.
4	step 1d sequential interrogation is not named in the step 1d compression contract. step 1c compression pins the 1-4 question batch rule, but step 1d targets only scope merges, the implementation-approach prohibition, short-circuit, and the 7-call cap. the contrast between step 1c batching (line 26) and step 1d one-question-at-a-time sequential walks (lines 36 and 46) is a flow invariant the issue requires to preserve. merging duplicate question-delivery prose can accidentally unify step 1d to batching and change live `/design` discussion semantics.
5	round 2 compression targets name dedup ownership and stale-dialectic clearing but not the standalone rule that reviewer findings are never applied in round 2 and gate b owns them (line 124). an implementer can delete that line as redundant gate b prose while keeping dedup wiring, then apply accepted reviewer findings during gate a discussion and break gate a/b separation.
5	r4 added compression-preserve for the round 2 behavior walk (sequential askuserquestion, recommended answer, codebase self-answer) but not line 102, which permits architectural and implementation-approach questions post-plan. gate a re-entry runs only the post-plan body, not step 1d, so deleting line 102 as duplicate step 1d prohibition prose restores round 1-style scope-only questioning on post-plan paths.
5	step 1c compression targets only batching, sprawl, and highest-value-question dedup. they do not preserve the consider asking about bullets, including permission to ask about meaningful alternatives such as architectural approaches and file organization at step 1c. merging front matter can drop that topic list while keeping batch and sprawl rules, changing pre-plan clarifying behavior despite the zero-behavior-change acceptance criterion.
5	the short-circuit preserve list omits the `fewer than 2 scope decision branches` guard (lines 52–55). a compressed rewrite can keep the no-discussion destination while broadening the short-circuit to any "straightforward" feature, skipping required step 1d questions on multi-branch cases.
